"l","Cl_uK2","Dl_uK2","is_peak"
1531,0.00105478221538165,393.74666303299995,0
1532,0.0010461446736498726,391.0324509068671,0
1533,0.0010375121604816093,388.31202687403845,0
1534,0.0010288856625503711,385.58575981873196,0
1535,0.0010202661602464924,382.8540182053896,0
1536,0.0010116546273997832,380.11716996224845,0
1537,0.0010030520310079915,377.37558236625244,0
1538,0.0009944593309711227,374.6296219293428,0
1539,0.0009858774798316532,371.87965428615735,0
1540,0.0009773074225206695,369.12604408317054,0
1541,0.0009687500961099703,366.369154869306,0
1542,0.0009602064295701581,363.6093489880507,0
1543,0.0009516773435347468,360.84698747110014,0
1544,0.0009431637500703068,358.0824299335612,0
1545,0.0009346665524526717,355.31603447074144,0
1546,0.0009261866449492206,352.54815755654903,0
1547,0.0009177249126072512,349.7791539435294,0
1548,0.000909282231048458,347.00937656456244,0
1549,0.0009008594662695163,344.23917643624173,0
1550,0.0008924574744487912,341.46890256396085,0
1551,0.0008840771017591597,338.69890184872423,0
1552,0.0008757191841869584,335.92951899570534,0
1553,0.0008673845473570461,333.16109642456934,0
1554,0.0008590740063639821,330.39397418157944,0
1555,0.0008507883656093079,327.6284898535035,0
1556,0.0008425284186449251,324.8649784833363,0
1557,0.0008342949480225546,322.1037724878541,0
1558,0.0008260887251492607,319.3452015770132,0
1559,0.0008179105101490272,316.58959267520856,0
1560,0.0008097610517303578,313.8372698444014,0
1561,0.0008016410870598813,311.0885542091293,0
1562,0.0007935513416419382,308.3437638834076,0
1563,0.0007854925292041166,305.6032138995316,0
1564,0.0007774653515887112,302.8672161387893,0
1565,0.0007694704986500676,300.136079264087,0
1566,0.0007615086481577874,297.4101086545024,0
1567,0.0007535804657057432,294.68960634176125,0
1568,0.0007456866046268774,291.9748709486489,0
1569,0.0007378277059137359,289.2661976293571,0
1570,0.0007300043981446976,286.5638780117693,0
1571,0.0007222172974158502,283.8682001416855,0
1572,0.0007144670072784722,281.1794484289893,0
1573,0.0007067541186820626,278.49790359575366,0
1574,0.0006990792099228775,275.82384262628835,0
1575,0.0006914428465979131,273.15753871912415,0
1576,0.0006838455815642827,270.4992612409315,0
1577,0.0006762879549039359,267.84927568237197,0
1578,0.0006687704938936538,265.20784361587533,0
1579,0.0006612937129802684,262.5752226553388,0
1580,0.0006538581137610406,259.95166641774176,0
1581,0.000646464184969135,257.33742448666857,0
1582,0.0006391124024641303,254.73274237773325,0
1583,0.0006318032292274927,252.13786150589476,0
1584,0.0006245371153629551,249.55301915465745,0
1585,0.0006173144981017246,246.97844844714243,0
1586,0.0006101358018124556,244.41437831902297,0
1587,0.0006030014380159127,241.86103349330926,0
1588,0.0005959118054042565,239.31863445697272,0
1589,0.0005888672898648732,236.78739743939516,0
1590,0.0005818682645086809,234.2675343926306,0
1591,0.0005749150897028312,231.75925297346456,0
1592,0.0005680081131077332,229.26275652725596,0
1593,0.0005611476697183232,226.77824407354666,0
1594,0.0005543340819095013,224.30591029342227,0
1595,0.0005475676594856543,221.84594551860653,0
1596,0.0005408486997341909,219.3985357222732,0
1597,0.0005341774874830024,216.96386251155704,0
1598,0.0005275542951617732,214.5421031217446,0
1599,0.0005209793828670566,212.1334304121267,0
1600,0.0005144529984310366,209.7380128634932,0
1601,0.0005079753774938893,207.35601457724823,0
1602,0.0005015467435796652,204.98759527612782,0
1603,0.0004951673081756071,202.6329103064967,0
1604,0.0004888372708148169,200.29211064220345,0
1605,0.00048255681916219454,197.96534288997307,0
1606,0.00047632612910355614,195.65274929631224,0
1607,0.00047014536483785366,193.35446775590714,0
1608,0.00046401467897240587,191.07063182148812,0
1609,0.00045793421262106123,188.80137071513985,0
1610,0.00045190409550520204,186.546809341031,0
1611,0.0004459244460575089,184.3070682995407,0
1612,0.0004399953715283986,182.08226390275635,0
1613,0.0004341169680950505,179.87250819131793,0
1614,0.00042828932097293697,177.67790895258386,0
1615,0.0004225125045297727,175.49856974009262,0
1616,0.000416786582401798,173.3345898942946,0
1617,0.00041111160761231206,171.1860645645279,0
1618,0.00040548762269237206,169.05308473221226,0
1619,0.0003999146598035732,166.93573723523417,0
1620,0.00039439274086282695,164.83410479349703,0
1621,0.00038892187766905465,162.74826603560916,0
1622,0.000383502072031712,160.678295526683,0
1623,0.0003781333159010633,158.62426379721808,0
1624,0.0003728155915001231,156.5862373730408,0
1625,0.0003675488714581846,154.56427880627373,0
1626,0.0003623331189458511,152.55844670730633,0
1627,0.00035716828781149463,150.56879577774055,0
1628,0.00035205432271905745,148.59537684428307,0
1629,0.000346991159287121,146.6382368935565,0
1630,0.0003419787242291603,144.6974191078022,0
1631,0.00033701693549491036,142.77296290144707,0
1632,0.00033210570241276285,140.86490395850595,0
1633,0.00032724492583312026,138.97327427079264,0
1634,0.0003224344982726316,137.0981021769121,0
1635,0.00031767430405923146,135.23941240200458,0
1636,0.00031296421947791506,133.39722609821658,0
1637,0.0003083041129171691,131.57156088586873,0
1638,0.00030369384501599187,129.76243089529487,0
1639,0.00029913326881142856,127.96984680932408,0
1640,0.0002946222298865517,126.19381590637857,0
1641,0.0002901605665188188,124.43434210416072,0
1642,0.0002857481098287373,122.69142600390168,0
1643,0.00028138468392876944,120.96506493514501,0
1644,0.0002770701060724125,119.25525300103875,0
1645,0.000272804186803387,117.56198112410922,0
1646,0.00026858673010486916,115.88523709249006,0
1647,0.0002644175335487051,114.22500560658077,0
1648,0.00026029638844454327,112.5812683261082,0
1649,0.00025622307998882603,110.95400391756604,0
1650,0.0002521973874135769,109.34318810200564,0
1651,0.00024821908413492986,107.74879370315418,0
1652,0.0002442879379013367,106.17079069583389,0
1653,0.00024040371094140157,104.60914625465844,0
1654,0.000236566160111283,103.06382480298123,0
1655,0.00023277503704161162,101.53478806207201,0
1656,0.00022903008828386922,100.02199510049692,0
1657,0.0002253310554561777,98.5254023836792,0
1658,0.00022167767538844681,97.04496382361629,0
1659,0.00021806968026683084,95.58063082873056,0
1660,0.00021450679777744718,94.13235235383121,0
1661,0.00021098875124930737,92.70007495016377,0
1662,0.00020751525979641642,91.28374281552615,0
1663,0.00020408603845899488,89.88329784442877,0
1664,0.00020070079834378014,88.49867967827713,0
1665,0.00019735924676336425,87.12982575555623,0
1666,0.0001940610873745273,85.77667136199507,0
1667,0.0001908060203155271,84.43914968069184,0
1668,0.00018759374234230487,83.11719184217864,0
1669,0.0001844239469635703,81.81072697440658,0
1670,0.00018129632457473014,80.51968225263174,0
1671,0.0001782105625906234,79.24398294918261,0
1672,0.00017516634557703168,77.98355248309097,0
1673,0.00017216335538092908,76.73831246956722,0
1674,0.0001692012712594424,75.5081827693027,0
1675,0.00016627977000749003,74.29308153758144,0
1676,0.00016339852608407082,73.09292527318411,0
1677,0.0001605572117371745,71.90762886706723,0
1678,0.00015775549712728686,70.73710565080167,0
1679,0.00015499305044946467,69.58126744475437,0
1680,0.0001522695380539545,68.44002460599734,0
1681,0.00014958462456533358,67.31328607592941,0
1682,0.00014693797300014848,66.20095942759524,0
1683,0.00014432924488303305,65.10295091268807,0
1684,0.00014175810036128248,64.01916550822118,0
1685,0.00013922419831786755,62.94950696285555,0
1686,0.00013672719648286913,61.89387784286984,0
1687,0.00013426675154331718,60.852179577760175,0
1688,0.00013184251925141827,59.824312505457335,0
1689,0.00012945415453115703,58.81017591714941,0
1690,0.00012710131158325815,57.80966810169832,0
1691,0.00012478364398849583,56.82268638963891,0
1692,0.00012250080480934034,55.84912719675021,0
1693,0.00012025244668992947,54.888886067187954,0
1694,0.00011803822195435706,53.941857716168876,0
1695,0.00011585778270326918,53.007936072196834,0
1696,0.00011371078090876016,52.08701431882175,0
1697,0.00011159686850756306,51.178984935922564,0
1698,0.00010951569749252715,50.28373974050552,0
1699,0.00010746692000237945,49.40116992701021,0
1700,0.00010545018840976513,48.53116610711515,0
1701,0.00010346515540756456,47.67361834903614,0
1702,0.00010151147409348472,46.82841621631012,0
1703,0.00009958879805292334,45.995448806058064,0
1704,0.00009769678144010642,45.174604786721005,0
1705,0.00009583507905749833,44.365772435262926,0
1706,0.00009400334643348653,43.56883967383551,0
1707,0.0000922012398983429,42.78369410589941,0
1708,0.00009042841665846406,42.01022305179733,0
1709,0.00008868453486889476,41.2483135837747,0
1710,0.00008696925370413835,40.4978525604437,0
1711,0.00008528223342725914,39.75872666068689,0
1712,0.00008362313545728323,39.030822416997516,0
1713,0.00008199162243490338,38.31402624825296,0
1714,0.0000803873582864952,37.608224491918776,0
1715,0.00007881000828645274,36.9133034356811,0
1716,0.00007725923911785165,36.22914934850521,0
1717,0.00007573471893144896,35.55564851111854,0
1718,0.0000742361174030288,34.892687245916576,0
1719,0.00007276310578910486,34.24015194629075,0
1720,0.00007131535698098971,33.597929105377176,0
1721,0.00006989254555724269,32.96590534422592,0
1722,0.00006849434783450824,32.34396743939044,0
1723,0.00006712044191675622,31.732002349937016,0
1724,0.00006577050774293856,31.129897243874886,0
1725,0.00006444422713307406,30.537539524007215,0
1726,0.0000631412838327759,29.95481685320388,0
1727,0.00006186136355623607,29.3816171790972,0
1728,0.000060604154027681165,28.81782875820187,0
1729,0.000059369345021314524,28.263340179460613,0
1730,0.00005815662839976067,27.718040387217492,0
1731,0.00005696569815102721,27.181818703620795,0
1732,0.00005579625042400082,26.65456485045785,0
1733,0.00005464798356249402,26.136168970424286,0
1734,0.00005352059813785889,25.626521647830327,0
1735,0.00005241379698018574,25.125513928747168,0
1736,0.000051327285208103586,24.633037340596527,0
1737,0.000050260770257200676,24.148983911186725,0
1738,0.00004921396190708254,23.673246187198686,0
1739,0.00004818657230708639,23.20571725212576,0
1740,0.00004717831600066996,22.746290743671143,0
1741,0.000046188909948493825,22.294860870606996,0
1742,0.00004521807355021572,21.851322429099433,0
1743,0.00004426552866501649,21.41557081850393,0
1744,0.000043330999630876454,20.987502056635527,0
1745,0.000042414213282622125,20.567012794518725,0
1746,0.0000415148989687624,20.154000330621756,0
1747,0.00004063278856713436,19.748362624580384,0
1748,0.000039767616499378254,19.349998310416243,0
1749,0.00003891911974426176,18.95880670925506,0
1750,0.000038087037849873676,18.574687841550183,0
1751,0.000037271112944706874,18.197542438816754,0
1752,0.00003647108974765101,17.827271954882377,0
1753,0.0000356867155769151,17.463778576659823,0
1754,0.00003491774035790034,17.106965234447713,0
1755,0.00003416391663004347,16.756735611765095,0
1756,0.00003342499955265099,16.41299415472582,0
1757,0.00003270074690974471,16.075646080959036,0
1758,0.00003199091911393885,15.744597388081797,0
1759,0.00003129527920936931,15.41975486173015,0
1760,0.000030613592873694935,15.10102608315499,0
1761,0.00002994562841919173,14.788319436389129,0
1762,0.000029291156792959707,14.481544114992008,0
1763,0.000028649951576262895,14.180610128378595,0
1764,0.000028021788983022468,13.88542830773899,0
1765,0.000027406447857483248,13.595910311555462,0
1766,0.000026803709671073325,13.311968630723438,0
1767,0.00002621335851847687,13.03351659328327,0
1768,0.00002563518111293991,12.760468368769434,0
1769,0.000025068966780828686,12.492738972183968,0
1770,0.000024514507455460173,12.2302442676009,0
1771,0.0000239715976702243,11.972900971408478,0
1772,0.00002344003455101718,11.720626655196096,0
1773,0.000022919617808004366,11.473339748292624,0
1774,0.00002241014972673346,11.230959539963116,0
1775,0.000021911435158614703,10.99340618127065,0
1776,0.000021423281510788467,10.760600686610218,0
1777,0.000020945498735398083,10.53246493492145,0
1778,0.000020477899318286602,10.308921670587125,0
1779,0.00002002029826713545,10.089894504024127,0
1780,0.000019572513099063232,9.87530791197383,0
1781,0.00001913436382770261,9.665087237498664,0
1782,0.000018705672949772538,9.459158689691538,0
1783,0.000018286265431163947,9.257449343105108,0
1784,0.00001787596869255553,9.05988713690734,0
1785,0.000017474612594577145,8.866400873770313,0
1786,0.000017082029422537608,8.676920218498845,0
1787,0.00001669805387073326,8.49137569640546,0
1788,0.000016322523026354303,8.309698691438586,0
1789,0.000015955276353004413,8.131821444070168,0
1790,0.000015596155673850415,7.957677048949595,0
1791,0.00001524500515441708,7.787199452330083,0
1792,0.000014901671285043128,7.620323449274172,0
1793,0.000014566002863013411,7.456984680644563,0
1794,0.00001423785097438259,7.29711962988673,0
1795,0.00001391706897550501,7.1406656196094564,0
1796,0.000013603512474285491,6.987560807969628,0
1797,0.000013297039311165358,6.837744184867342,0
1798,0.00001299750953985782,6.691155567957459,0
1799,0.000012704785407846676,6.5477355984836345,0
1800,0.000012418731336662003,6.4074257369408185,0
1801,0.000012139213901946123,6.270168258572054,0
1802,0.000011866101813323093,6.135906248705468,0
1803,0.000011599265894084728,6.004583597937226,0
1804,0.000011338579060705651,5.876144997166113,0
1805,0.000011083916302199918,5.7505359324853735,0
1806,0.000010835154659331415,5.627702679937396,0
1807,0.000010592173203689851,5.507592300136671,0
1808,0.000010354853016644204,5.390152632766483,0
1809,0.000010123077168184902,5.275332290954628,0
1810,0.000009896730695666049,5.163080655533415,0
1811,0.000009675700582458574,5.053347869189135,0
1812,0.000009459875736525126,4.946084830506128,0
1813,0.000009249146968927028,4.841243187910382,0
1814,0.00000904340697227362,4.738775333517689,0
1815,0.000008842550299123948,4.638634396891179,0
1816,0.000008646473340350548,4.540774238713013,0
1817,0.000008455074303474758,4.445149444374918,0
1818,0.000008268253190982943,4.351715317492228,0
1819,0.000008085911778632528,4.260427873345891,0
1820,0.000007907953593756729,4.171243832256964,0
1821,0.000007734283893576495,4.08412061289792,0
1822,0.000007564809643527961,3.999016325545055,0
1823,0.000007399439495613555,3.9158897652762104,0
1824,0.00000723808376678463,3.834700405117945,0
1825,0.0000070806544173631975,3.7554083891461403,0
1826,0.000006927065029510214,3.6779745255440335,0
1827,0.000006777230785747669,3.602360279621554,0
1828,0.000006631068447541356,3.528527766799711,0
1829,0.000006488496333951127,3.456439745563766,0
1830,0.000006349434300355199,3.3860596103888057,0
1831,0.000006213803717254784,3.317351384641242,0
1832,0.000006081527449165212,3.2502797134597117,0
1833,0.000005952529833599457,3.1848098566187466,0
1834,0.000005826736660149702,3.1209076813784846,0
1835,0.000005704075149672553,3.0585396553236723,0
1836,0.000005584473933583159,2.9976728391950727,0
1837,0.000005467863033263293,2.9382748797163094,0
1838,0.000005354173839588405,2.880314002419154,0
1839,0.000005243339092578317,2.8237590044701344,0
1840,0.000005135292861176088,2.7685792475012754,0
1841,0.000005029970523159425,2.7147446504477104,0
1842,0.000004927308745188782,2.6622256823948307,0
1843,0.000004827245462996154,2.610993355437547,0
1844,0.000004729719861718369,2.5610192175541826,0
1845,0.000004634672356378506,2.5122753454974127,0
1846,0.0000045420445725189205,2.4647343377046322,0
1847,0.000004451779326989144,2.4183693072300074,0
1848,0.00000436382060889186,2.3731538747004643,0
1849,0.000004278113560689817,2.3290621612976974,0
1850,0.000004194604459476621,2.2860687817683396,0
1851,0.00000411324069841395,2.2441488374642202,0
1852,0.000004033970768337769,2.2032779094146924,0
1853,0.000003956744239535886,2.163432051432876,0
1854,0.000003881511743699018,2.1245877832575926,0
1855,0.000003808224956047502,2.0867220837327562,0
1856,0.000003736836577635513,2.0498123840258433,0
1857,0.0000036673003178346144,2.013836560887065,0
1858,0.000003599570876998284,1.9787729299507681,0
1859,0.0000035336039293089516,1.944600239080536,0
1860,0.0000034693561058089013,1.911297661759387,0
1861,0.0000034067849776163763,1.8788447905264456,0
1862,0.0000033458490393279745,1.8472216304613456,0
1863,0.00000328650769260839,1.8164085927176137,0
1864,0.0000032287212299684195,1.7863864881061997,0
1865,0.0000031724508187320146,1.7571365207302712,0
1866,0.0000031176584851930916,1.7286402816723303,0
1867,0.0000030643070989626527,1.7008797427346571,0
1868,0.0000030123603575067284,1.6738372502340368,0
1869,0.000002961782770875487,1.6474955188516593,0
1870,0.000002912539646623826,1.6218376255390592,0
1871,0.0000028645970749235732,1.596847003480864,0
1872,0.0000028179219138674442,1.5725074361151274,0
1873,0.000002772481774964712,1.5488030512119266,0
1874,0.000002728245008828515,1.525718315010886,0
1875,0.0000026851806910546337,1.5032380264182321,0
1876,0.000002643258608291466,1.481347311263935,0
1877,0.0000026024492445008702,1.4600316166194576,0
1878,0.000002562723767409463,1.439276705176583,0
1879,0.000002524054015149887,1.4190686496877554,0
1880,0.000002486412483091472,1.3993938274683133,0
1881,0.0000024497723108596812,1.3802389149609804,0
1882,0.00000241410726954362,1.361590882362906,0
1883,0.000002379391749090879,1.3434369883155455,0
1884,0.000002345600745888841,1.325764774657598,0
1885,0.0000023127098505316134,1.3085620612412163,0
1886,0.0000022806952357716184,1.2918169408116387,0
1887,0.000002249533644654841,1.2755177739503796,0
1888,0.0000022192023788387043,1.2596531840820753,0
1889,0.000002189679287091447,1.2442120525450409,0
1890,0.000002160942753971874,1.2291835137255795,0
1891,0.0000021329716886882655,1.2145569502560392,0
1892,0.000002105745514135216,1.2003219882765914,0
1893,0.0000020792441561071145,1.1864684927606768,0
1894,0.0000020534480326869364,1.1729865629040268,0
1895,0.000002028338043808998,1.1598665275771611,0
1896,0.0000020038955609942528,1.1470989408412107,0
1897,0.0000019801024172567184,1.1346745775269151,0
1898,0.00000195694089717955,1.1225844288766011,0
1899,0.0000019343937271592717,1.110819698248935,0
1900,0.0000019124440658166263,1.0993717968862127,0
1901,0.0000018910754945725037,1.0882323397439406,0
1902,0.000001870272008387362,1.0773931413824243,0
1903,0.0000018500180066625212,1.0668462119200717,0
1904,0.000001830298284301726,1.0565837530480984,0
1905,0.0000018110980229313088,1.0465981541062994,0
1906,0.0000017924027822772982,1.0368819882195368,0
1907,0.0000017741984916977735,1.0274280084945728,0
1908,0.0000017564714418687738,1.0182291442768663,0
1909,0.0000017392082766220423,1.0092784974669333,0
1910,0.000001722395984932858,1.0005693388958474,0
1911,0.0000017060218930562406,0.9920951047594662,0
1912,0.0000016900736568097426,0.9838493931109217,0
1913,0.0000016745392540010818,0.9758259604109341,0
1914,0.000001659406976998838,0.9680187181354714,0
1915,0.0000016446654254444282,0.960421729440279,0
1916,0.0000016303034991035777,0.9530292058817857,0
1917,0.0000016163103908554896,0.9458355041938842,0
1918,0.0000016026755798179312,0.9388351231200809,0
1919,0.00000158938882460641,0.9320227003004811,0
1920,0.000001576440156725678,0.9253930092130999,0
1921,0.0000015638198740917219,0.9189409561689392,0
1922,0.0000015515185346824714,0.9126615773603064,0
1923,0.0000015395269503154048,0.9065500359618068,0
1924,0.000001527836180550261,0.9006016192834636,0
1925,0.0000015164375267150656,0.8948117359753919,0
1926,0.0000015053225260536695,0.8891759132834625,0
1927,0.0000014944829459930279,0.88368979435538,0
1928,0.0000014839107785284196,0.8783491355965906,0
1929,0.0000014735982347248492,0.8731498040754452,0
1930,0.0000014635377393328497,0.8680877749770222,0
1931,0.0000014537219255169315,0.8631591291050236,0
1932,0.0000014441436296949192,0.8583600504311514,0
1933,0.0000014347958864864393,0.853686823691367,0
1934,0.000001425671923768814,0.8491358320284379,0
1935,0.000001416765157838642,0.8447035546801692,0
1936,0.000001408069188677355,0.8403865647127249,0
1937,0.0000013995777953190357,0.8361815267984318,0
1938,0.0000013912849313188151,0.8320851950374681,0
1939,0.0000013831847203201657,0.8280944108228321,0
1940,0.0000013752714517194226,0.824206100747991,0
1941,0.000001367539576425882,0.8204172745566081,0
1942,0.000001359983702715826,0.8167250231337432,0
1943,0.0000013525985921788632,0.8131265165379339,0
1944,0.0000013453791557549564,0.8096190020735534,0
1945,0.0000013383204498605477,0.8061998024028507,0
1946,0.000001331417672602194,0.8028663136970744,0
1947,0.00000132466616007615,0.7996160038260953,0
1948,0.0000013180613827523315,0.7964464105859251,0
1949,0.0000013115989419411457,0.7933551399635562,0
1950,0.000001305274566341639,0.7903398644385253,0
1951,0.0000012990841086694812,0.7873983213206274,0
1952,0.0000012930235423632865,0.784528311123198,0
1953,0.000001287088958367792,0.7817276959713838,0
1954,0.000001281276561992461,0.7789943980448393,0
1955,0.0000012755826698440468,0.7763263980542696,0
1956,0.0000012700037068317159,0.7737217337512661,0
1957,0.0000012645362032433124,0.7711784984708634,0
1958,0.0000012591767918913916,0.7686948397062747,0
1959,0.000001253922205327638,0.7662689577152401,0
1960,0.0000012487692731243297,0.7638991041574515,0
1961,0.0000012437149192215077,0.7615835807625074,0
1962,0.0000012387561593385375,0.7593207380278583,0
1963,0.0000012338900984487638,0.7571089739462149,0
1964,0.0000012291139283159763,0.7549467327618858,0
1965,0.0000012244249250914283,0.7528325037555281,0
1966,0.0000012198204469701591,0.7507648200567879,0
1967,0.0000012152979319053948,0.7487422574843225,0
1968,0.0000012108548953798207,0.7467634334126975,0
1969,0.0000012064889282325282,0.7448270056656535,0
1970,0.000001202197694540474,0.7429316714352555,0
1971,0.0000011979789295532801,0.7410761662264239,0
1972,0.0000011938304376802552,0.739259262826373,0
1973,0.0000011897500905284986,0.7374797702984702,0
1974,0.0000011857358249910024,0.7357365330000513,0
1975,0.0000011817856413836519,0.7340284296237163,0
1976,0.0000011778976016300638,0.7323543722616502,0
1977,0.0000011740698274932197,0.7307133054925152,0
1978,0.0000011703004988528357,0.7291042054904544,0
1979,0.000001166587852027496,0.7275260791557817,0
1980,0.0000011629301781405006,0.7259779632668985,0
1981,0.0000011593258215284963,0.7244589236530273,0
1982,0.0000011557731781918798,0.7229680543873189,0
1983,0.0000011522706942860665,0.7215044769999267,0
1984,0.000001148816864652662,0.7200673397106264,0
1985,0.000001145410231389639,0.7186558166805771,0
1986,0.000001142049382459617,0.7172691072828238,0
1987,0.0000011387329503353616,0.7159064353911414,0
1988,0.0000011354596106816373,0.7145670486868352,0
1989,0.0000011322280810725613,0.7132502179831103,0
1990,0.000001129037119743636,0.7119552365666374,0
1991,0.0000011258855243776218,0.7106814195559383,0
1992,0.0000011227721309234611,0.7094281032762271,0
1993,0.0000011196958124474647,0.7081946446503501,0
1994,0.000001116655478015979,0.7069804206054655,0
1995,0.000001113650071608784,0.705784827495119,0
1996,0.0000011106785710624768,0.70460728053637,0
1997,0.0000011077399870431088,0.7034472132616344,0
1998,0.0000011048333620473664,0.7023040769849097,0
1999,0.0000011019577694315938,0.7011773402820618,0
2000,0.0000010991123124679696,0.7000664884848496,0
